Case ID;Activity;Resource;AMOUNT_REQ;elapsed;Complete Timestamp;remtime;open_cases
175425;A_APPROVED;10138;8000;1550567.0;2011-10-25 15:25:04;0.0;596
175425;A_REGISTERED;10138;8000;1550567.0;2011-10-25 15:25:04;0.0;596
175428;A_SUBMITTED;112;16000;0.0;2011-10-07 16:48:06;2249347.0;257
175428;A_PARTLYSUBMITTED;112;16000;0.0;2011-10-07 16:48:06;2249347.0;257
175428;A_PREACCEPTED;10913;16000;9704.0;2011-10-07 19:29:50;2239643.0;264
175428;A_ACCEPTED;10912;16000;60601.0;2011-10-08 09:38:07;2188746.0;270
175428;A_FINALIZED;10912;16000;60770.0;2011-10-08 09:40:56;2188577.0;270
175428;A_CANCELLED;11119;16000;2249347.0;2011-11-02 16:37:13;0.0;646
175431;A_SUBMITTED;112;50000;0.0;2011-10-07 16:53:46;59.0;258
175431;A_PARTLYSUBMITTED;112;50000;0.0;2011-10-07 16:53:46;59.0;258
175431;A_DECLINED;112;50000;59.0;2011-10-07 16:54:45;0.0;257
175434;A_SUBMITTED;112;25000;0.0;2011-10-07 16:59:20;855810.0;258
175434;A_PARTLYSUBMITTED;112;25000;3.0;2011-10-07 16:59:23;855807.0;258
175434;A_PREACCEPTED;10913;25000;9076.0;2011-10-07 19:30:36;846734.0;264
175434;A_ACCEPTED;11000;25000;61319.0;2011-10-08 10:01:19;794491.0;271
175434;A_FINALIZED;11000;25000;61508.0;2011-10-08 10:04:28;794302.0;271
175434;A_CANCELLED;10889;25000;855810.0;2011-10-17 14:42:50;0.0;477
175437;A_SUBMITTED;112;15000;0.0;2011-10-07 17:16:57;1524627.0;259
175437;A_PARTLYSUBMITTED;112;15000;0.0;2011-10-07 17:16:57;1524627.0;259
175437;A_PREACCEPTED;10913;15000;274.0;2011-10-07 17:21:31;1524353.0;259
175437;A_ACCEPTED;10913;15000;662.0;2011-10-07 17:27:59;1523965.0;260
175437;A_FINALIZED;10913;15000;773.0;2011-10-07 17:29:50;1523854.0;260
175437;A_REGISTERED;10972;15000;1524627.0;2011-10-25 08:47:24;0.0;608
175437;A_APPROVED;10972;15000;1524627.0;2011-10-25 08:47:24;0.0;608
175437;A_ACTIVATED;10972;15000;1524627.0;2011-10-25 08:47:24;0.0;608
175440;A_SUBMITTED;112;7000;0.0;2011-10-07 17:21:39;34.0;260
175440;A_PARTLYSUBMITTED;112;7000;0.0;2011-10-07 17:21:39;34.0;260
175440;A_DECLINED;112;7000;34.0;2011-10-07 17:22:13;0.0;260
175443;A_SUBMITTED;112;10000;0.0;2011-10-07 17:22:06;33.0;261
175443;A_PARTLYSUBMITTED;112;10000;0.0;2011-10-07 17:22:06;33.0;261
175443;A_DECLINED;112;10000;33.0;2011-10-07 17:22:39;0.0;259
175446;A_SUBMITTED;112;1500;0.0;2011-10-07 17:27:36;7401.0;260
175446;A_PARTLYSUBMITTED;112;1500;0.0;2011-10-07 17:27:36;7401.0;260
175446;A_DECLINED;10913;1500;7401.0;2011-10-07 19:30:57;0.0;263
175449;A_SUBMITTED;112;5000;0.0;2011-10-07 17:33:52;32.0;261
175449;A_PARTLYSUBMITTED;112;5000;0.0;2011-10-07 17:33:52;32.0;261
175449;A_DECLINED;112;5000;32.0;2011-10-07 17:34:24;0.0;260
175452;A_SUBMITTED;112;12000;0.0;2011-10-07 17:36:39;6939.0;261
175452;A_PARTLYSUBMITTED;112;12000;0.0;2011-10-07 17:36:39;6939.0;261
175452;A_DECLINED;10913;12000;6939.0;2011-10-07 19:32:18;0.0;262
175455;A_SUBMITTED;112;5000;0.0;2011-10-07 17:54:42;1538655.0;262
175455;A_PARTLYSUBMITTED;112;5000;0.0;2011-10-07 17:54:42;1538655.0;262
175455;A_PREACCEPTED;10913;5000;147.0;2011-10-07 17:57:09;1538508.0;263
175455;A_ACCEPTED;10913;5000;256.0;2011-10-07 17:58:58;1538399.0;262
175455;A_FINALIZED;10913;5000;430.0;2011-10-07 18:01:52;1538225.0;262
175455;A_DECLINED;10609;5000;1538655.0;2011-10-25 13:18:57;0.0;598
175458;A_SUBMITTED;112;7500;0.0;2011-10-07 17:56:44;40.0;263
175458;A_PARTLYSUBMITTED;112;7500;0.0;2011-10-07 17:56:44;40.0;263
175458;A_DECLINED;112;7500;40.0;2011-10-07 17:57:24;0.0;262
175461;A_SUBMITTED;112;9000;0.0;2011-10-07 18:05:59;37.0;263
175461;A_PARTLYSUBMITTED;112;9000;1.0;2011-10-07 18:06:00;36.0;263
175461;A_DECLINED;112;9000;37.0;2011-10-07 18:06:36;0.0;262
175464;A_SUBMITTED;112;5000;0.0;2011-10-07 18:07:05;33.0;263
175464;A_PARTLYSUBMITTED;112;5000;1.0;2011-10-07 18:07:06;32.0;263
175464;A_DECLINED;112;5000;33.0;2011-10-07 18:07:38;0.0;262
175467;A_SUBMITTED;112;3000;0.0;2011-10-07 18:08:23;41.0;263
175467;A_PARTLYSUBMITTED;112;3000;1.0;2011-10-07 18:08:24;40.0;263
175467;A_DECLINED;112;3000;41.0;2011-10-07 18:09:04;0.0;262
175470;A_SUBMITTED;112;9000;0.0;2011-10-07 18:14:05;37.0;263
175470;A_PARTLYSUBMITTED;112;9000;0.0;2011-10-07 18:14:05;37.0;263
175470;A_DECLINED;112;9000;37.0;2011-10-07 18:14:42;0.0;262
175473;A_SUBMITTED;112;7000;0.0;2011-10-07 18:22:58;63621.0;263
175473;A_PARTLYSUBMITTED;112;7000;1.0;2011-10-07 18:22:59;63620.0;263
175473;A_PREACCEPTED;10913;7000;4205.0;2011-10-07 19:33:03;59416.0;262
175473;A_DECLINED;10862;7000;63621.0;2011-10-08 12:03:19;0.0;269
175476;A_SUBMITTED;112;9000;0.0;2011-10-07 18:29:33;2645142.0;264
175476;A_PARTLYSUBMITTED;112;9000;0.0;2011-10-07 18:29:33;2645142.0;264
175476;A_PREACCEPTED;112;9000;37.0;2011-10-07 18:30:10;2645105.0;264
175476;A_CANCELLED;112;9000;2645142.0;2011-11-07 08:15:15;0.0;678
175479;A_SUBMITTED;112;9000;0.0;2011-10-07 18:34:08;2644870.0;265
175479;A_PARTLYSUBMITTED;112;9000;0.0;2011-10-07 18:34:08;2644870.0;265
175479;A_PREACCEPTED;112;9000;36.0;2011-10-07 18:34:44;2644834.0;265
175479;A_CANCELLED;112;9000;2644870.0;2011-11-07 08:15:18;0.0;677
175482;A_SUBMITTED;112;5000;0.0;2011-10-07 19:01:14;39.0;266
175482;A_PARTLYSUBMITTED;112;5000;0.0;2011-10-07 19:01:14;39.0;266
175482;A_DECLINED;112;5000;39.0;2011-10-07 19:01:53;0.0;265
175488;A_SUBMITTED;112;10000;0.0;2011-10-07 20:21:21;52380.0;263
175488;A_PARTLYSUBMITTED;112;10000;0.0;2011-10-07 20:21:21;52380.0;263
175488;A_PREACCEPTED;11000;10000;50173.0;2011-10-08 10:17:34;2207.0;271
175488;A_DECLINED;11181;10000;52380.0;2011-10-08 10:54:21;0.0;270
175491;A_SUBMITTED;112;17000;0.0;2011-10-07 20:28:57;1430596.0;264
175491;A_PARTLYSUBMITTED;112;17000;0.0;2011-10-07 20:28:57;1430596.0;264
175491;A_PREACCEPTED;112;17000;43.0;2011-10-07 20:29:40;1430553.0;264
175491;A_ACCEPTED;10862;17000;52803.0;2011-10-08 11:09:00;1377793.0;270
175491;A_FINALIZED;10862;17000;53058.0;2011-10-08 11:13:15;1377538.0;269
175491;A_APPROVED;10629;17000;1430596.0;2011-10-24 09:52:13;0.0;590
175491;A_REGISTERED;10629;17000;1430596.0;2011-10-24 09:52:13;0.0;590
175491;A_ACTIVATED;10629;17000;1430596.0;2011-10-24 09:52:13;0.0;590
175494;A_SUBMITTED;112;5000;0.0;2011-10-07 21:02:38;1522147.0;265
175494;A_PARTLYSUBMITTED;112;5000;0.0;2011-10-07 21:02:38;1522147.0;265
175494;A_PREACCEPTED;112;5000;39.0;2011-10-07 21:03:17;1522108.0;265
175494;A_ACCEPTED;11000;5000;48321.0;2011-10-08 10:27:59;1473826.0;271
175494;A_FINALIZED;11000;5000;48490.0;2011-10-08 10:30:48;1473657.0;271
175494;A_DECLINED;10609;5000;1522147.0;2011-10-25 11:51:45;0.0;602
175497;A_SUBMITTED;112;10000;0.0;2011-10-07 21:23:12;2045246.0;266
175497;A_PARTLYSUBMITTED;112;10000;1.0;2011-10-07 21:23:13;2045245.0;266
175497;A_PREACCEPTED;112;10000;42.0;2011-10-07 21:23:54;2045204.0;266
175497;A_ACCEPTED;11181;10000;55939.0;2011-10-08 12:55:31;1989307.0;270
175497;A_FINALIZED;11181;10000;56052.0;2011-10-08 12:57:24;1989194.0;270
175497;A_ACTIVATED;10138;10000;2045246.0;2011-10-31 12:30:38;0.0;633
175497;A_APPROVED;10138;10000;2045246.0;2011-10-31 12:30:38;0.0;633
175497;A_REGISTERED;10138;10000;2045246.0;2011-10-31 12:30:38;0.0;633
175500;A_SUBMITTED;112;8000;0.0;2011-10-07 21:40:10;40.0;267
175500;A_PARTLYSUBMITTED;112;8000;0.0;2011-10-07 21:40:10;40.0;267
175500;A_DECLINED;112;8000;40.0;2011-10-07 21:40:50;0.0;266
175519;A_SUBMITTED;112;15000;0.0;2011-10-07 22:13:36;46553.0;267
175519;A_PARTLYSUBMITTED;112;15000;7.0;2011-10-07 22:13:43;46546.0;267
175519;A_PREACCEPTED;11000;15000;42888.0;2011-10-08 10:08:24;3665.0;271
175519;A_CANCELLED;10913;15000;46553.0;2011-10-08 11:09:29;0.0;269
175522;A_SUBMITTED;112;5500;0.0;2011-10-07 22:57:07;40945.0;268
175522;A_PARTLYSUBMITTED;112;5500;0.0;2011-10-07 22:57:07;40945.0;268
175522;A_DECLINED;11000;5500;40945.0;2011-10-08 10:19:32;0.0;270
175525;A_SUBMITTED;112;12500;0.0;2011-10-08 07:42:40;2683950.0;269
175525;A_PARTLYSUBMITTED;112;12500;2.0;2011-10-08 07:42:42;2683948.0;269
175525;A_PREACCEPTED;11000;12500;9166.0;2011-10-08 10:15:26;2674784.0;271
175525;A_ACCEPTED;10913;12500;11049.0;2011-10-08 10:46:49;2672901.0;271
175525;A_FINALIZED;10913;12500;11143.0;2011-10-08 10:48:23;2672807.0;271
175525;A_CANCELLED;112;12500;2683950.0;2011-11-08 08:15:10;0.0;685
175528;A_SUBMITTED;112;15500;0.0;2011-10-08 09:10:02;618254.0;270
175528;A_PARTLYSUBMITTED;112;15500;1.0;2011-10-08 09:10:03;618253.0;270
175528;A_PREACCEPTED;112;15500;40.0;2011-10-08 09:10:42;618214.0;270
175528;A_ACCEPTED;10912;15500;372.0;2011-10-08 09:16:14;617882.0;270
175528;A_FINALIZED;10912;15500;450.0;2011-10-08 09:17:32;617804.0;270
175528;A_CANCELLED;10912;15500;618254.0;2011-10-15 12:54:16;0.0;423
175531;A_SUBMITTED;112;16500;0.0;2011-10-08 09:18:53;524.0;271
175531;A_PARTLYSUBMITTED;112;16500;0.0;2011-10-08 09:18:53;524.0;271
175531;A_PREACCEPTED;10913;16500;194.0;2011-10-08 09:22:07;330.0;271
175531;A_DECLINED;10913;16500;524.0;2011-10-08 09:27:37;0.0;270
175534;A_SUBMITTED;112;10000;0.0;2011-10-08 09:45:11;2676602.0;271
175534;A_PARTLYSUBMITTED;112;10000;1.0;2011-10-08 09:45:12;2676601.0;271
175534;A_PREACCEPTED;112;10000;42.0;2011-10-08 09:45:53;2676560.0;272
175534;A_ACCEPTED;11181;10000;996.0;2011-10-08 10:01:47;2675606.0;271
175534;A_FINALIZED;11181;10000;1221.0;2011-10-08 10:05:32;2675381.0;271
175534;A_CANCELLED;112;10000;2676602.0;2011-11-08 08:15:13;0.0;684
175537;A_SUBMITTED;112;20000;0.0;2011-10-08 09:45:14;737.0;272
175537;A_PARTLYSUBMITTED;112;20000;1.0;2011-10-08 09:45:15;736.0;272
175537;A_PREACCEPTED;112;20000;40.0;2011-10-08 09:45:54;697.0;272
175537;A_CANCELLED;10862;20000;737.0;2011-10-08 09:57:31;0.0;271
175540;A_SUBMITTED;112;5000;0.0;2011-10-08 10:24:47;42.0;271
175540;A_PARTLYSUBMITTED;112;5000;1.0;2011-10-08 10:24:48;41.0;271
175540;A_DECLINED;112;5000;42.0;2011-10-08 10:25:29;0.0;270
175543;A_SUBMITTED;112;50000;0.0;2011-10-08 10:27:18;1658326.0;271
175543;A_PARTLYSUBMITTED;112;50000;0.0;2011-10-08 10:27:18;1658326.0;271
175543;A_PREACCEPTED;112;50000;36.0;2011-10-08 10:27:54;1658290.0;271
175543;A_ACCEPTED;10862;50000;1487.0;2011-10-08 10:52:05;1656839.0;271
175543;A_FINALIZED;10862;50000;1619.0;2011-10-08 10:54:17;1656707.0;271
175543;A_ACTIVATED;10138;50000;1658326.0;2011-10-27 15:06:04;0.0;616
175543;A_APPROVED;10138;50000;1658326.0;2011-10-27 15:06:04;0.0;616
175543;A_REGISTERED;10138;50000;1658326.0;2011-10-27 15:06:04;0.0;616
175552;A_SUBMITTED;112;5000;0.0;2011-10-08 11:36:40;1549161.0;270
175552;A_PARTLYSUBMITTED;112;5000;1.0;2011-10-08 11:36:41;1549160.0;270
175552;A_PREACCEPTED;112;5000;57.0;2011-10-08 11:37:37;1549104.0;270
175552;A_ACCEPTED;11000;5000;5524.0;2011-10-08 13:08:44;1543637.0;270
175552;A_FINALIZED;11000;5000;5822.0;2011-10-08 13:13:42;1543339.0;270
175552;A_DECLINED;10138;5000;1549161.0;2011-10-26 09:56:01;0.0;607
175555;A_SUBMITTED;112;13000;0.0;2011-10-08 11:44:38;2669427.0;271
175555;A_PARTLYSUBMITTED;112;13000;1.0;2011-10-08 11:44:39;2669426.0;271
175555;A_PREACCEPTED;10913;13000;3594.0;2011-10-08 12:44:32;2665833.0;270
175555;A_CANCELLED;112;13000;2669427.0;2011-11-08 08:15:05;0.0;687
175558;A_SUBMITTED;112;5000;0.0;2011-10-08 11:45:02;37.0;272
175558;A_PARTLYSUBMITTED;112;5000;0.0;2011-10-08 11:45:02;37.0;272
175558;A_DECLINED;112;5000;37.0;2011-10-08 11:45:39;0.0;271
175561;A_SUBMITTED;112;5000;0.0;2011-10-08 12:05:14;36.0;270
175561;A_PARTLYSUBMITTED;112;5000;1.0;2011-10-08 12:05:15;35.0;270
175561;A_DECLINED;112;5000;36.0;2011-10-08 12:05:50;0.0;269
175564;A_SUBMITTED;112;6500;0.0;2011-10-08 12:15:37;5293.0;270
175564;A_PARTLYSUBMITTED;112;6500;0.0;2011-10-08 12:15:37;5293.0;270
175564;A_PREACCEPTED;10913;6500;1831.0;2011-10-08 12:46:08;3462.0;270
175564;A_DECLINED;11181;6500;5293.0;2011-10-08 13:43:50;0.0;271
175567;A_SUBMITTED;112;8000;0.0;2011-10-08 13:18:32;1360949.0;270
175567;A_PARTLYSUBMITTED;112;8000;0.0;2011-10-08 13:18:32;1360949.0;270
175567;A_PREACCEPTED;112;8000;39.0;2011-10-08 13:19:11;1360910.0;270
175567;A_ACCEPTED;11181;8000;2187.0;2011-10-08 13:54:59;1358762.0;272
175567;A_FINALIZED;11181;8000;2254.0;2011-10-08 13:56:06;1358695.0;272
175567;A_REGISTERED;10609;8000;1360949.0;2011-10-24 07:21:01;0.0;605
175567;A_APPROVED;10609;8000;1360949.0;2011-10-24 07:21:01;0.0;605
175567;A_ACTIVATED;10609;8000;1360949.0;2011-10-24 07:21:01;0.0;605
175570;A_SUBMITTED;112;5000;0.0;2011-10-08 13:19:53;943.0;271
175570;A_PARTLYSUBMITTED;112;5000;0.0;2011-10-08 13:19:53;943.0;271
175570;A_DECLINED;11000;5000;943.0;2011-10-08 13:35:36;0.0;272
175573;A_SUBMITTED;112;40000;0.0;2011-10-08 13:20:36;3268483.0;272
175573;A_PARTLYSUBMITTED;112;40000;1.0;2011-10-08 13:20:37;3268482.0;272
175573;A_PREACCEPTED;112;40000;36.0;2011-10-08 13:21:12;3268447.0;272
175573;A_ACCEPTED;11203;40000;593773.0;2011-10-15 10:16:49;2674710.0;421
175573;A_FINALIZED;11203;40000;594010.0;2011-10-15 10:20:46;2674473.0;421
175573;A_CANCELLED;112;40000;3268483.0;2011-11-15 08:15:19;0.0;696
175576;A_SUBMITTED;112;35000;0.0;2011-10-08 13:28:50;545.0;273
175576;A_PARTLYSUBMITTED;112;35000;0.0;2011-10-08 13:28:50;545.0;273
175576;A_PREACCEPTED;112;35000;37.0;2011-10-08 13:29:27;508.0;273
175576;A_CANCELLED;10913;35000;545.0;2011-10-08 13:37:55;0.0;272
175579;A_SUBMITTED;112;25000;0.0;2011-10-08 13:37:02;2.0;273
175579;A_PARTLYSUBMITTED;112;25000;0.0;2011-10-08 13:37:02;2.0;273
175579;A_DECLINED;112;25000;2.0;2011-10-08 13:37:04;0.0;272
175582;A_SUBMITTED;112;4000;0.0;2011-10-08 13:37:45;1704737.0;273
175582;A_PARTLYSUBMITTED;112;4000;0.0;2011-10-08 13:37:45;1704737.0;273
175582;A_PREACCEPTED;112;4000;38.0;2011-10-08 13:38:23;1704699.0;272
175582;A_ACCEPTED;10913;4000;698.0;2011-10-08 13:49:23;1704039.0;271
175582;A_FINALIZED;10913;4000;951.0;2011-10-08 13:53:36;1703786.0;272
175582;A_APPROVED;10609;4000;1704737.0;2011-10-28 07:10:02;0.0;625
175582;A_REGISTERED;10609;4000;1704737.0;2011-10-28 07:10:02;0.0;625
175582;A_ACTIVATED;10609;4000;1704737.0;2011-10-28 07:10:02;0.0;625
175585;A_SUBMITTED;112;22000;0.0;2011-10-08 13:50:02;1705680.0;272
175585;A_PARTLYSUBMITTED;112;22000;0.0;2011-10-08 13:50:02;1705680.0;272
175585;A_PREACCEPTED;112;22000;40.0;2011-10-08 13:50:42;1705640.0;272
175585;A_ACCEPTED;11000;22000;324.0;2011-10-08 13:55:26;1705356.0;272
175585;A_FINALIZED;11000;22000;395.0;2011-10-08 13:56:37;1705285.0;272
175585;A_ACTIVATED;10629;22000;1705680.0;2011-10-28 07:38:02;0.0;624
175585;A_APPROVED;10629;22000;1705680.0;2011-10-28 07:38:02;0.0;624
175585;A_REGISTERED;10629;22000;1705680.0;2011-10-28 07:38:02;0.0;624
175588;A_SUBMITTED;112;3500;0.0;2011-10-08 14:20:20;3538.0;273
175588;A_PARTLYSUBMITTED;112;3500;0.0;2011-10-08 14:20:20;3538.0;273
175588;A_DECLINED;11000;3500;3538.0;2011-10-08 15:19:18;0.0;275
175591;A_SUBMITTED;112;6000;0.0;2011-10-08 14:51:52;1798428.0;274
175591;A_PARTLYSUBMITTED;112;6000;0.0;2011-10-08 14:51:52;1798428.0;274
175591;A_PREACCEPTED;112;6000;33.0;2011-10-08 14:52:25;1798395.0;274
175591;A_ACCEPTED;11189;6000;149253.0;2011-10-10 08:19:25;1649175.0;338
175591;A_FINALIZED;11189;6000;149417.0;2011-10-10 08:22:09;1649011.0;337
175591;A_CANCELLED;10913;6000;1798428.0;2011-10-29 10:25:40;0.0;610
175594;A_SUBMITTED;112;5000;0.0;2011-10-08 15:03:41;243259.0;275
175594;A_PARTLYSUBMITTED;112;5000;0.0;2011-10-08 15:03:41;243259.0;275
175594;A_PREACCEPTED;112;5000;42.0;2011-10-08 15:04:23;243217.0;275
175594;A_CANCELLED;10862;5000;243259.0;2011-10-11 10:38:00;0.0;345
175597;A_SUBMITTED;112;36000;0.0;2011-10-08 15:06:41;1371832.0;276
175597;A_PARTLYSUBMITTED;112;36000;0.0;2011-10-08 15:06:41;1371832.0;276
175597;A_PREACCEPTED;112;36000;36.0;2011-10-08 15:07:17;1371796.0;276
175597;A_ACCEPTED;11181;36000;318.0;2011-10-08 15:11:59;1371514.0;276
175597;A_FINALIZED;11181;36000;396.0;2011-10-08 15:13:17;1371436.0;276
175597;A_DECLINED;10972;36000;1371832.0;2011-10-24 12:10:33;0.0;598
175600;A_SUBMITTED;112;10000;0.0;2011-10-08 15:49:34;2741137.0;276
175600;A_PARTLYSUBMITTED;112;10000;3.0;2011-10-08 15:49:37;2741134.0;276
175600;A_PREACCEPTED;112;10000;47.0;2011-10-08 15:50:21;2741090.0;276
175600;A_ACCEPTED;11189;10000;145090.0;2011-10-10 08:07:44;2596047.0;339
175600;A_FINALIZED;11189;10000;145319.0;2011-10-10 08:11:33;2595818.0;339
175600;A_CANCELLED;112;10000;2741137.0;2011-11-09 08:15:11;0.0;686
175603;A_SUBMITTED;112;2000;0.0;2011-10-08 15:55:47;144337.0;277
175603;A_PARTLYSUBMITTED;112;2000;0.0;2011-10-08 15:55:47;144337.0;277
175603;A_DECLINED;10881;2000;144337.0;2011-10-10 08:01:24;0.0;338
175606;A_SUBMITTED;112;6000;0.0;2011-10-08 15:57:49;1095223.0;278
175606;A_PARTLYSUBMITTED;112;6000;1.0;2011-10-08 15:57:50;1095222.0;278
175606;A_PREACCEPTED;112;6000;40.0;2011-10-08 15:58:29;1095183.0;278
175606;A_ACCEPTED;11120;6000;144724.0;2011-10-10 08:09:53;950499.0;339
175606;A_FINALIZED;11120;6000;144798.0;2011-10-10 08:11:07;950425.0;339
175606;A_APPROVED;10972;6000;1095223.0;2011-10-21 08:11:32;0.0;541
175606;A_ACTIVATED;10972;6000;1095223.0;2011-10-21 08:11:32;0.0;541
175606;A_REGISTERED;10972;6000;1095223.0;2011-10-21 08:11:32;0.0;541
175609;A_SUBMITTED;112;5945;0.0;2011-10-08 16:23:18;36.0;279
175609;A_PARTLYSUBMITTED;112;5945;0.0;2011-10-08 16:23:18;36.0;279
175609;A_DECLINED;112;5945;36.0;2011-10-08 16:23:54;0.0;278
175612;A_SUBMITTED;112;6000;0.0;2011-10-08 16:30:03;38.0;279
175612;A_PARTLYSUBMITTED;112;6000;0.0;2011-10-08 16:30:03;38.0;279
175612;A_DECLINED;112;6000;38.0;2011-10-08 16:30:41;0.0;278
175615;A_SUBMITTED;112;7000;0.0;2011-10-08 16:33:42;2773982.0;279
175615;A_PARTLYSUBMITTED;112;7000;0.0;2011-10-08 16:33:42;2773982.0;279
175615;A_PREACCEPTED;112;7000;35.0;2011-10-08 16:34:17;2773947.0;279
175615;A_ACCEPTED;11179;7000;246607.0;2011-10-11 13:03:49;2527375.0;346
175615;A_FINALIZED;11179;7000;246713.0;2011-10-11 13:05:35;2527269.0;346
175615;A_CANCELLED;10913;7000;2773982.0;2011-11-09 18:06:44;0.0;682
175618;A_SUBMITTED;112;20000;0.0;2011-10-08 16:51:50;35.0;280
175618;A_PARTLYSUBMITTED;112;20000;0.0;2011-10-08 16:51:50;35.0;280
175618;A_DECLINED;112;20000;35.0;2011-10-08 16:52:25;0.0;279
175621;A_SUBMITTED;112;12000;0.0;2011-10-08 17:19:27;3.0;280
175621;A_PARTLYSUBMITTED;112;12000;1.0;2011-10-08 17:19:28;2.0;280
175621;A_DECLINED;112;12000;3.0;2011-10-08 17:19:30;0.0;279
175624;A_SUBMITTED;112;6000;0.0;2011-10-08 17:33:15;763271.0;280
175624;A_PARTLYSUBMITTED;112;6000;0.0;2011-10-08 17:33:15;763271.0;280
175624;A_PREACCEPTED;112;6000;38.0;2011-10-08 17:33:53;763233.0;280
175624;A_ACCEPTED;11189;6000;140405.0;2011-10-10 08:33:20;622866.0;334
175624;A_FINALIZED;11189;6000;140488.0;2011-10-10 08:34:43;622783.0;334
175624;A_REGISTERED;10972;6000;763271.0;2011-10-17 13:34:26;0.0;469
175624;A_APPROVED;10972;6000;763271.0;2011-10-17 13:34:26;0.0;469
175624;A_ACTIVATED;10972;6000;763271.0;2011-10-17 13:34:26;0.0;469
175627;A_SUBMITTED;112;15500;0.0;2011-10-08 18:33:16;841546.0;281
175627;A_PARTLYSUBMITTED;112;15500;0.0;2011-10-08 18:33:16;841546.0;281
175627;A_PREACCEPTED;10228;15500;145204.0;2011-10-10 10:53:20;696342.0;326
175627;A_ACCEPTED;11189;15500;150773.0;2011-10-10 12:26:09;690773.0;329
175627;A_FINALIZED;11189;15500;150909.0;2011-10-10 12:28:25;690637.0;329
175627;A_ACTIVATED;10809;15500;841546.0;2011-10-18 12:19:02;0.0;487
175627;A_APPROVED;10809;15500;841546.0;2011-10-18 12:19:02;0.0;487
175627;A_REGISTERED;10809;15500;841546.0;2011-10-18 12:19:02;0.0;487
175630;A_SUBMITTED;112;10000;0.0;2011-10-08 18:38:44;2644583.0;282
175630;A_PARTLYSUBMITTED;112;10000;0.0;2011-10-08 18:38:44;2644583.0;282
175630;A_PREACCEPTED;10881;10000;136382.0;2011-10-10 08:31:46;2508201.0;335
175630;A_CANCELLED;112;10000;2644583.0;2011-11-08 08:15:07;0.0;686
175633;A_SUBMITTED;112;6000;0.0;2011-10-08 18:50:56;38.0;283
175633;A_PARTLYSUBMITTED;112;6000;0.0;2011-10-08 18:50:56;38.0;283
175633;A_DECLINED;112;6000;38.0;2011-10-08 18:51:34;0.0;282
175636;A_SUBMITTED;112;600;0.0;2011-10-08 19:18:01;38.0;283
175636;A_PARTLYSUBMITTED;112;600;0.0;2011-10-08 19:18:01;38.0;283
175636;A_DECLINED;112;600;38.0;2011-10-08 19:18:39;0.0;282
175639;A_SUBMITTED;112;3500;0.0;2011-10-08 20:03:12;37.0;283
175639;A_PARTLYSUBMITTED;112;3500;0.0;2011-10-08 20:03:12;37.0;283
175639;A_DECLINED;112;3500;37.0;2011-10-08 20:03:49;0.0;282
175642;A_SUBMITTED;112;40000;0.0;2011-10-08 21:33:08;1165750.0;283
175642;A_PARTLYSUBMITTED;112;40000;0.0;2011-10-08 21:33:08;1165750.0;283
175642;A_PREACCEPTED;112;40000;39.0;2011-10-08 21:33:47;1165711.0;283
175642;A_CANCELLED;11000;40000;1165750.0;2011-10-22 09:22:18;0.0;556
175645;A_SUBMITTED;112;10000;0.0;2011-10-08 21:37:20;32.0;284
175645;A_PARTLYSUBMITTED;112;10000;1.0;2011-10-08 21:37:21;31.0;284
175645;A_DECLINED;112;10000;32.0;2011-10-08 21:37:52;0.0;283
175648;A_SUBMITTED;112;10000;0.0;2011-10-08 23:34:11;119546.0;284
175648;A_PARTLYSUBMITTED;112;10000;1.0;2011-10-08 23:34:12;119545.0;284
175648;A_DECLINED;10881;10000;119546.0;2011-10-10 08:46:37;0.0;327
175651;A_SUBMITTED;112;45000;0.0;2011-10-08 23:50:27;3851694.0;285
175651;A_PARTLYSUBMITTED;112;45000;0.0;2011-10-08 23:50:27;3851694.0;285
175651;A_PREACCEPTED;10881;45000;118815.0;2011-10-10 08:50:42;3732879.0;326
175651;A_ACCEPTED;10881;45000;123244.0;2011-10-10 10:04:31;3728450.0;325
175651;A_FINALIZED;10881;45000;123274.0;2011-10-10 10:05:01;3728420.0;325
175651;A_DECLINED;10972;45000;3851694.0;2011-11-22 12:45:21;0.0;673
175654;A_SUBMITTED;112;27600;0.0;2011-10-09 00:21:26;115889.0;286
175654;A_PARTLYSUBMITTED;112;27600;1.0;2011-10-09 00:21:27;115888.0;286
175654;A_DECLINED;10881;27600;115889.0;2011-10-10 08:32:55;0.0;334
175657;A_SUBMITTED;112;30000;0.0;2011-10-09 02:23:16;1327904.0;287
175657;A_PARTLYSUBMITTED;112;30000;1.0;2011-10-09 02:23:17;1327903.0;287
175657;A_PREACCEPTED;112;30000;46.0;2011-10-09 02:24:02;1327858.0;287
175657;A_ACCEPTED;11181;30000;146547.0;2011-10-10 19:05:43;1181357.0;326
175657;A_FINALIZED;11181;30000;146916.0;2011-10-10 19:11:52;1180988.0;328
175657;A_APPROVED;10138;30000;1327904.0;2011-10-24 11:15:00;0.0;598
175657;A_ACTIVATED;10138;30000;1327904.0;2011-10-24 11:15:00;0.0;598
175657;A_REGISTERED;10138;30000;1327904.0;2011-10-24 11:15:00;0.0;598
175660;A_SUBMITTED;112;9000;0.0;2011-10-09 06:38:23;93001.0;288
